window_id	cluster_rep	organism	phylum
hvolcanii_DS2_prom_pos_2717	hvolcanii_DS2_prom_pos_2717	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2718	hvolcanii_DS2_prom_pos_2718	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2719	hvolcanii_DS2_prom_pos_2719	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_272	hvolcanii_DS2_prom_pos_272	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2720	hvolcanii_DS2_prom_pos_2720	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2721	hvolcanii_DS2_prom_pos_2721	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2722	hvolcanii_DS2_prom_pos_2722	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2723	hvolcanii_DS2_prom_pos_2723	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2724	hvolcanii_DS2_prom_pos_2724	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2725	hvolcanii_DS2_prom_pos_2725	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2726	hvolcanii_DS2_prom_pos_2726	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2727	hvolcanii_DS2_prom_pos_2727	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2728	hvolcanii_DS2_prom_pos_2728	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2729	hvolcanii_DS2_prom_pos_2729	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_273	hvolcanii_DS2_prom_pos_273	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2730	hvolcanii_DS2_prom_pos_2730	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2731	hvolcanii_DS2_prom_pos_2731	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2732	hvolcanii_DS2_prom_pos_2732	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2733	hvolcanii_DS2_prom_pos_2733	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2734	hvolcanii_DS2_prom_pos_2734	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2735	hvolcanii_DS2_prom_pos_2735	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2736	hvolcanii_DS2_prom_pos_2736	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2737	hvolcanii_DS2_prom_pos_2737	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2738	hvolcanii_DS2_prom_pos_2738	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2739	hvolcanii_DS2_prom_pos_2739	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_274	hvolcanii_DS2_prom_pos_274	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2740	hvolcanii_DS2_prom_pos_2740	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2741	hvolcanii_DS2_prom_pos_2741	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2742	hvolcanii_DS2_prom_pos_2743	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2743	hvolcanii_DS2_prom_pos_2743	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2744	hvolcanii_DS2_prom_pos_2745	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2745	hvolcanii_DS2_prom_pos_2745	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2746	hvolcanii_DS2_prom_pos_2746	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2747	hvolcanii_DS2_prom_pos_2747	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2748	hvolcanii_DS2_prom_pos_2748	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2749	hvolcanii_DS2_prom_pos_2749	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_275	hvolcanii_DS2_prom_pos_275	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2750	hvolcanii_DS2_prom_pos_2750	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2751	hvolcanii_DS2_prom_pos_2751	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2752	hvolcanii_DS2_prom_pos_2752	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2753	hvolcanii_DS2_prom_pos_2753	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2754	hvolcanii_DS2_prom_pos_2754	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2755	hvolcanii_DS2_prom_pos_2755	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2756	hvolcanii_DS2_prom_pos_2756	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2757	hvolcanii_DS2_prom_pos_2757	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2758	hvolcanii_DS2_prom_pos_2758	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2759	hvolcanii_DS2_prom_pos_2760	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_276	hvolcanii_DS2_prom_pos_277	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2760	hvolcanii_DS2_prom_pos_2760	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2761	hvolcanii_DS2_prom_pos_2761	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2762	hvolcanii_DS2_prom_pos_2762	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2763	hvolcanii_DS2_prom_pos_2763	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2764	hvolcanii_DS2_prom_pos_2764	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2765	hvolcanii_DS2_prom_pos_2765	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2766	hvolcanii_DS2_prom_pos_2766	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2767	hvolcanii_DS2_prom_pos_2767	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2768	hvolcanii_DS2_prom_pos_2768	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2769	hvolcanii_DS2_prom_pos_2769	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_277	hvolcanii_DS2_prom_pos_277	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2770	hvolcanii_DS2_prom_pos_2770	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2771	hvolcanii_DS2_prom_pos_2772	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2772	hvolcanii_DS2_prom_pos_2772	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2773	hvolcanii_DS2_prom_pos_2773	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2774	hvolcanii_DS2_prom_pos_2774	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2775	hvolcanii_DS2_prom_pos_2775	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2776	hvolcanii_DS2_prom_pos_2776	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2777	hvolcanii_DS2_prom_pos_2777	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2778	hvolcanii_DS2_prom_pos_2778	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2779	hvolcanii_DS2_prom_pos_2779	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_278	hvolcanii_DS2_prom_pos_278	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2780	hvolcanii_DS2_prom_pos_2780	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2781	hvolcanii_DS2_prom_pos_2781	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2782	hvolcanii_DS2_prom_pos_2782	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2783	hvolcanii_DS2_prom_pos_2783	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2784	hvolcanii_DS2_prom_pos_2784	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2785	hvolcanii_DS2_prom_pos_2785	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2786	hvolcanii_DS2_prom_pos_2786	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2787	hvolcanii_DS2_prom_pos_2787	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2788	hvolcanii_DS2_prom_pos_2788	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2789	hvolcanii_DS2_prom_pos_2790	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_279	hvolcanii_DS2_prom_pos_279	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2790	hvolcanii_DS2_prom_pos_2790	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2791	hvolcanii_DS2_prom_pos_2791	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2792	hvolcanii_DS2_prom_pos_2792	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2793	hvolcanii_DS2_prom_pos_2793	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2794	hvolcanii_DS2_prom_pos_2794	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2795	hvolcanii_DS2_prom_pos_2795	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2796	hvolcanii_DS2_prom_pos_2796	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2797	hvolcanii_DS2_prom_pos_2797	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2798	hvolcanii_DS2_prom_pos_2798	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2799	hvolcanii_DS2_prom_pos_2799	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_28	hvolcanii_DS2_prom_pos_28	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_280	hvolcanii_DS2_prom_pos_280	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2800	hvolcanii_DS2_prom_pos_2800	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2801	hvolcanii_DS2_prom_pos_2801	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2802	hvolcanii_DS2_prom_pos_2802	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2803	hvolcanii_DS2_prom_pos_2803	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2804	hvolcanii_DS2_prom_pos_2804	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2805	hvolcanii_DS2_prom_pos_2805	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2806	hvolcanii_DS2_prom_pos_2806	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2807	hvolcanii_DS2_prom_pos_2807	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2808	hvolcanii_DS2_prom_pos_2809	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2809	hvolcanii_DS2_prom_pos_2809	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_281	hvolcanii_DS2_prom_pos_281	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2810	hvolcanii_DS2_prom_pos_2810	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2811	hvolcanii_DS2_prom_pos_2811	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2812	hvolcanii_DS2_prom_pos_2812	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2813	hvolcanii_DS2_prom_pos_2813	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2814	hvolcanii_DS2_prom_pos_2815	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2815	hvolcanii_DS2_prom_pos_2815	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2816	hvolcanii_DS2_prom_pos_2816	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2817	hvolcanii_DS2_prom_pos_2817	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2818	hvolcanii_DS2_prom_pos_2818	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2819	hvolcanii_DS2_prom_pos_2819	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_282	hvolcanii_DS2_prom_pos_282	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2820	hvolcanii_DS2_prom_pos_2820	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2821	hvolcanii_DS2_prom_pos_2821	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2822	hvolcanii_DS2_prom_pos_2822	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2823	hvolcanii_DS2_prom_pos_2823	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2824	hvolcanii_DS2_prom_pos_2825	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2825	hvolcanii_DS2_prom_pos_2825	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2826	hvolcanii_DS2_prom_pos_2826	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2827	hvolcanii_DS2_prom_pos_2827	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2828	hvolcanii_DS2_prom_pos_2828	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2829	hvolcanii_DS2_prom_pos_2829	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_283	hvolcanii_DS2_prom_pos_283	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2830	hvolcanii_DS2_prom_pos_2830	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2831	hvolcanii_DS2_prom_pos_2831	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2832	hvolcanii_DS2_prom_pos_2832	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2833	hvolcanii_DS2_prom_pos_2833	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2834	hvolcanii_DS2_prom_pos_2834	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2835	hvolcanii_DS2_prom_pos_2835	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2836	hvolcanii_DS2_prom_pos_2836	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2837	hvolcanii_DS2_prom_pos_2837	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2838	hvolcanii_DS2_prom_pos_2839	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2839	hvolcanii_DS2_prom_pos_2839	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_284	hvolcanii_DS2_prom_pos_284	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2840	hvolcanii_DS2_prom_pos_2840	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2841	hvolcanii_DS2_prom_pos_2841	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2842	hvolcanii_DS2_prom_pos_2842	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2843	hvolcanii_DS2_prom_pos_2843	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2844	hvolcanii_DS2_prom_pos_2844	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2845	hvolcanii_DS2_prom_pos_2845	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2846	hvolcanii_DS2_prom_pos_2846	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2847	hvolcanii_DS2_prom_pos_2847	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2848	hvolcanii_DS2_prom_pos_2848	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2849	hvolcanii_DS2_prom_pos_2849	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_285	hvolcanii_DS2_prom_pos_285	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2850	hvolcanii_DS2_prom_pos_2850	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2851	hvolcanii_DS2_prom_pos_2851	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2852	hvolcanii_DS2_prom_pos_3706	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2853	hvolcanii_DS2_prom_pos_2853	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2854	hvolcanii_DS2_prom_pos_2854	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2855	hvolcanii_DS2_prom_pos_2855	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2856	hvolcanii_DS2_prom_pos_2857	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2857	hvolcanii_DS2_prom_pos_2857	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2858	hvolcanii_DS2_prom_pos_2858	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2859	hvolcanii_DS2_prom_pos_2859	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_286	hvolcanii_DS2_prom_pos_286	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2860	hvolcanii_DS2_prom_pos_2860	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2861	hvolcanii_DS2_prom_pos_2861	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2862	hvolcanii_DS2_prom_pos_2862	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2863	hvolcanii_DS2_prom_pos_2863	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2864	hvolcanii_DS2_prom_pos_2864	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2865	hvolcanii_DS2_prom_pos_2865	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2866	hvolcanii_DS2_prom_pos_2866	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2867	hvolcanii_DS2_prom_pos_2868	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2868	hvolcanii_DS2_prom_pos_2868	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2869	hvolcanii_DS2_prom_pos_2869	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_287	hvolcanii_DS2_prom_pos_287	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2870	hvolcanii_DS2_prom_pos_2870	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2871	hvolcanii_DS2_prom_pos_2871	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2872	hvolcanii_DS2_prom_pos_2872	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2873	hvolcanii_DS2_prom_pos_2874	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2874	hvolcanii_DS2_prom_pos_2874	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2875	hvolcanii_DS2_prom_pos_2875	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2876	hvolcanii_DS2_prom_pos_2876	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2877	hvolcanii_DS2_prom_pos_2878	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2878	hvolcanii_DS2_prom_pos_2878	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2879	hvolcanii_DS2_prom_pos_2879	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_288	hvolcanii_DS2_prom_pos_288	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2880	hvolcanii_DS2_prom_pos_2880	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2881	hvolcanii_DS2_prom_pos_2881	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2882	hvolcanii_DS2_prom_pos_2882	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2883	hvolcanii_DS2_prom_pos_2883	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2884	hvolcanii_DS2_prom_pos_2884	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2885	hvolcanii_DS2_prom_pos_2885	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2886	hvolcanii_DS2_prom_pos_2886	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2887	hvolcanii_DS2_prom_pos_2887	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2888	hvolcanii_DS2_prom_pos_2888	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2889	hvolcanii_DS2_prom_pos_2889	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_289	hvolcanii_DS2_prom_pos_289	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2890	hvolcanii_DS2_prom_pos_2890	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2891	hvolcanii_DS2_prom_pos_2891	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2892	hvolcanii_DS2_prom_pos_2893	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2893	hvolcanii_DS2_prom_pos_2893	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2894	hvolcanii_DS2_prom_pos_2894	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2895	hvolcanii_DS2_prom_pos_2895	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2896	hvolcanii_DS2_prom_pos_2896	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2897	hvolcanii_DS2_prom_pos_2897	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2898	hvolcanii_DS2_prom_pos_2898	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2899	hvolcanii_DS2_prom_pos_2899	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_29	hvolcanii_DS2_prom_pos_29	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_290	hvolcanii_DS2_prom_pos_291	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2900	hvolcanii_DS2_prom_pos_2900	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2901	hvolcanii_DS2_prom_pos_2901	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2902	hvolcanii_DS2_prom_pos_2902	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2903	hvolcanii_DS2_prom_pos_2903	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2904	hvolcanii_DS2_prom_pos_2905	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2905	hvolcanii_DS2_prom_pos_2905	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2906	hvolcanii_DS2_prom_pos_2906	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2907	hvolcanii_DS2_prom_pos_2908	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2908	hvolcanii_DS2_prom_pos_2908	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2909	hvolcanii_DS2_prom_pos_2909	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_291	hvolcanii_DS2_prom_pos_291	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2910	hvolcanii_DS2_prom_pos_2910	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2911	hvolcanii_DS2_prom_pos_2911	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2912	hvolcanii_DS2_prom_pos_2912	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2913	hvolcanii_DS2_prom_pos_2913	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2914	hvolcanii_DS2_prom_pos_2914	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2915	hvolcanii_DS2_prom_pos_2915	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2916	hvolcanii_DS2_prom_pos_2916	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2917	hvolcanii_DS2_prom_pos_2918	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2918	hvolcanii_DS2_prom_pos_2918	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2919	hvolcanii_DS2_prom_pos_2919	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_292	hvolcanii_DS2_prom_pos_292	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2920	hvolcanii_DS2_prom_pos_2920	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2921	hvolcanii_DS2_prom_pos_2921	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2922	hvolcanii_DS2_prom_pos_2922	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2923	hvolcanii_DS2_prom_pos_2923	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2924	hvolcanii_DS2_prom_pos_2924	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2925	hvolcanii_DS2_prom_pos_2925	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2926	hvolcanii_DS2_prom_pos_2926	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2927	hvolcanii_DS2_prom_pos_2927	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2928	hvolcanii_DS2_prom_pos_2928	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2929	hvolcanii_DS2_prom_pos_2929	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_293	hvolcanii_DS2_prom_pos_293	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2930	hvolcanii_DS2_prom_pos_2930	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2931	hvolcanii_DS2_prom_pos_2931	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2932	hvolcanii_DS2_prom_pos_2932	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2933	hvolcanii_DS2_prom_pos_2933	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2934	hvolcanii_DS2_prom_pos_2934	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2935	hvolcanii_DS2_prom_pos_2935	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2936	hvolcanii_DS2_prom_pos_2936	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2937	hvolcanii_DS2_prom_pos_2937	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2938	hvolcanii_DS2_prom_pos_2938	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2939	hvolcanii_DS2_prom_pos_2939	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_294	hvolcanii_DS2_prom_pos_294	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2940	hvolcanii_DS2_prom_pos_2940	hvolcanii_DS2	Archaea
hvolcanii_DS2_prom_pos_2941	hvolcanii_DS2_prom_pos_2942	hvolcanii_DS2	Archaea
